Title,Storyline
Whatever It Takes,"In 2019, a middle-aged couple are subjected to cyberstalking and bizarre deliveries. As the harassment intensifies, the police and FBI close in on a Silicon Valley giant and some very unlikely suspects."
Where Is Gilgamesh?,"A priceless tablet of Gilgamesh, the oldest and most important work of literature is stolen from a Museum. A security guard vows to do whatever it takes to get it back from a group of smugglers. Along the way, he face his own inner demons."
Who Could've Done This?,"When Thomas Eddison Jr. (Noah Thompson) was murdered, it's up to a rebellious detective (Damian Bushnell) and the Chief of Police (Ryan Braender) to find out who the murderer is."
Who Do You Trust?,"Hi my name is LEXI, i was adopted early in my life and mum kept going away alot. I meet her later in life, i never knew were my dad. Ive been depressed, now im trying to do the right thing. My name is lexi and this is my story."
Who Killed Angel Adams?,A community remains haunted by the unsolved murders surrounding Angel Adams. It is a race against time to catch the killer before they strike again.
Who Killed Terrance Brown?,"A recovering alcoholic reconnects with his son after prison, but romantic entanglements with his girlfriend spark deadly consequences."
Wicked Season,"Three detectives follow the trail of a copycat serial killer to an abandoned insane asylum, only to find they've been lured there by something far more sinister."
Wieczór kawalerski,"A group plans a bachelor party, inviting strippers who demand a large sum. The party goes haywire with an unexpected attendee. Hilarious mishaps, violence, and twists ensue as the situation spirals out of control, derailing their plans."
Wieselflink & Brandtgefährlich - Gefallen,"Brandt is not at all pleased that Wiesel has been honored for his police work. As a silly argument breaks out between the two investigators, Köster and Seidenpfennig take over. Because a new case requires the utmost professionalism: The universally unpopular Volker Pinkwardt lies dead in his apartment with a head wound. A tragic accident or murder? More and more suspects and questions emerge. And then there's the question of why Wiesel has been behaving so strangely lately, regardless of his quarrel with Brandt?"
Wild Journey,N/A
Wolfs,"Two rival fixers cross paths when they're both called in to help cover up a prominent New York official's misstep. Over one explosive night, they'll have to set aside their petty grievances and their egos to finish the job."
Wood House,An ex convict who has given up his dreams and a successful author who has fallen into debt and procrastination decide to overcome their past traumas to write a new book that can set their life back on track.
Yaa Devi Sarva Bhuteshu,"This is a story of an innocent girl Devika having no idea what happened to her mother before her birth. Her mother been to comma right after giving her birth. At the age of 21, Devika gets a letter by her neighbor saying that her mother asked to give you at the age of 21 and based on the same she kills many. After all the killings, Devika's mother come back from comma after 21 years saying that I didn't write such kind of letter and mystery reveals."
Yalakunni,"In a village, cruel rich man Nagappa oppresses locals who unite and kill him. His orphaned son lives among them, seeking revenge but eventually sacrificing himself for their sake."
Yan Hu Ji Hua,N/A
Yathabhava,"Shiva is an LLM student in his final year when he is accused of rape and murder, but things only get worse when the victim's father is a State Minister."
Yevam,"In the small town of Vikarabad, a female police officer Soumya, who is determined to prove herself, is paired with a sincere PoliceOfficer Abhiram, to unravel the sinister motives of Yugandhar who has a wishlist of young fan girls of stars"
Ying han ju ji,N/A
You Can Only Blink Once,"Due to his Tourette Syndrome, Jordan experiences struggles to interact with society. It gradually steers him toward a criminal lifestyle."
Youn'G,"Youn'G is a coming-of-age dramedy about a teenage boy who, with the help of his close friends, fights for his true love while at the same time discovering his cool neighborhood mentor is his father. Youn'G finds his way through the craziness of life, friendships, and family...all in three days."
Young Lion of the West,"A local club promoter in Rochester, New York defies the orders of his boss and attempts to open up his own club."
Your Curse,What's laid to rest should stay in its place. That phrase didn't stop a crew of thrill seekers from taking gold from a well known haunted ghost town. Life will never be the same for them when the haunting becomes their worst nightmare.
"Your Move, My Lady","Two families are pitted against each other in a battle for control of a business empire, where the conception of a baby becomes the ultimate power play. A twisted game of inheritance, greed, and deception unfolds."
Yurka,"Crime boss Stanislav meets an orphan boy named Yurka. Thanks to this acquaintance, he sees the boy as a family and thinks about leaving crime, but it turns out to be difficult."
Zabt,N/A
Zebra,A group of white collar fraudsters become entangled with a vicious criminal as they plan an audacious heist.
Zeke,"In a city filled with desolation and faithlessness overturned by gang bangers and police corruption. A stranger ZEKE (protagonist) bursting on the scene to deliver hope, restoration, and a warning of imminent destruction."
¿Quién Mató al Patrón?,"A new detective arrives to a town where, apparently, nothing ever happens. But, on his first night, a murder takes place during a party held by the richest family in the town. While trying to find the murderer, the detective will uncover a disturbing truth regarding the victim's secret life."
