Title,Storyline
Weekend in Taipei,"A former DEA agent and a former undercover operative revisit their romance during a fateful weekend in Taipei, unaware of the dangerous consequences of their past."
Weerya,N/A
Weird Typhoon,N/A
Went Up the Hill,"Jack ventures to remote New Zealand for the funeral of his estranged mother and meets her widow Jill. But his mother's spirit returns to inhabit each of their bodies, instigating a life-threatening three-way nocturnal dance."
Werewolves,"After a worldwide pandemic the previous year of people turning into werewolves after a super-moon event, two scientists try to stop the mutation from happening again as part of a team effort, but the experiment goes wildly awry."
Wet Bulb Temperature,"When three college students find themselves isolated, thousands of miles from home, at the beginning of the climate apocalypse, they must battle the elements, the others around them, and even themselves as they attempt to survive."
What Happened to Suzy,With the help of a documentary film crew a young locksmith investigates his sister's disappearance only to discover the terrifying truth.
What Happens in Miami,Spring break becomes trouble in paradise for a group of best friends when one of their own goes missing and they are the prime suspects.
What Lies Within,"Detroit Police Detective, Karoline Kane, discovers a string of missing person cases. Haunted by dreams of a lover who never existed and violent crimes she hasn't committed, she feels something is missing from her life. Things take a turn for the better after going on break and seeking out psychotherapy. Halting the progression her continued nightmares lead to a disturbing realization about the hidden nature of her life."
Where Is Gilgamesh?,"A priceless tablet of Gilgamesh, the oldest and most important work of literature is stolen from a Museum. A security guard vows to do whatever it takes to get it back from a group of smugglers. Along the way, he face his own inner demons."
Where the Mountain Women Sing,"In Northeastern China, a pair of filmmakers recording a shaman's succession become caught in a deadly ritual, as a terrifying nightmare unfolds."
Where the Rabbits Go,N/A
Whisper of the Witch,"Mara, an ancient pagan spirit, hunts a group of teenagers taking their body parts to be reborn. A disillusioned and desperate investigator has to face his deepest fears to save the teenagers."
Whispered Voices,Orphaned siblings Mikaeel and Jane clash over leaving home. Mikaeel's schizophrenia worsens with eerie whispers; a vengeful past resurfaces.
Whispers in the Walls,"Sadie's classmates warn her new house is haunted by Silas Crane's ghost. After hearing odd noises, the family finds out a Crane descendant lives in their walls."
White Cherry,"The private detective Cherry learns that an assassination attempt has been made on her brother, a journalist. Cherry feels responsible to continue his research. Neil, her former friend, confronts her with a shared past."
White Rose,"Divya's daughter is kidnapped, and she teams up with the police to confront the psychopathic abductor. ACP Vetri, connected to the case, grapples with a moral crisis. Can Divya rescue her child and will Vetri find redemption?"
Who Killed Angel Adams?,A community remains haunted by the unsolved murders surrounding Angel Adams. It is a race against time to catch the killer before they strike again.
Who Killed Terrance Brown?,"A recovering alcoholic reconnects with his son after prison, but romantic entanglements with his girlfriend spark deadly consequences."
Who's Cheating Who?,"Follows two married couples, Stephanie/Mason and Maxine/Steven, whose lives intertwine through affairs. Stephanie starts an affair with Steven after discovering Mason's infidelity with Maxine."
Who's Watching,"In a quiet coastal town, Annabelle Pyke lives her life unaware of the dark presence looming over her. Unbeknownst to her, a shadowy has been watching her every move. His obsession with her grows more dangerous by the day."
Who's Watching Us,"When Ruth is hired to babysit for the Harris family, her and the kids find out that someone else is watching them closely. Ruth and Jasmine has to fight to protect themselves and her little brother Micah."
Why Do You?,"Love comes without asking. Often not to those, not so and not then. Can a genuine feeling survive when everything started wrong and the whole world is against it? Give up everything or give up? Burn or survive?"
Widowbird,"The Northeast is covered in snow. Political reporter Talia Brin paves her way through the snow as she travels from New York to New Hampshire, where she is set to interview Presidential Candidate Jefferson Wyckoff. Out on the campaign trail, Talia is haunted with memories of her recently-deceased mother. Driving through that fog, Talia is confronted with another ghost - Eleanor - whose mysterious disappearance might be connected to Senator Wyckoff. As she drives farther North through dark roads, Talia spirals deeper into the rabbit hole seeking justice and peace for her ghosts."
