Title,Storyline
The Price of Money: A Largo Winch Adventure,"It follows Largo Winch, who is devastated by the kidnapping of his son. He realizes that if he finds those responsible for his bankruptcy, maybe he'll see his son again."
The Prosecutor,"A poor young man is wrongly charged with drug trafficking after being deceived. An ex-prosecutor investigates the case, uncovers a corrupt lawyer team's scheme, and restores justice despite obstruction from evil forces."
The Puffins & the Magic Portal,"In Taigasville, the wicked walrus Otto steals an ancient spellbook from the local shaman. Little does he know, this mischief opens a whimsical portal to a dream-filled dimension. Now, Otto must face insane challenges to set things right."
The Puffins: Arctic Games,"In peaceful Taigasville, the Puffins enjoy carefree days filled with arctic games, and even lazy Otto Von Walrus loves his picnics. But when a surprise snowstorm strikes, the Puffins must rally together to save their world. Otto included."
The Punisher: Nightmare,"Haunted by the brutal loss of his family, Frank-once an early husband, father, and Marine-is consumed by grief and transformed into a relentless vigilante. After two years of trying to escape his violent past and find peace, a new wave of bloodshed forces him back into the fight. At the start of his dark crusade, he must confront the toll of his vengeance-not just in the streets but within his own soul."
The Pursuit on the Cold River,"In the Ming Dynasty, Liang Zhi encountered a murder case when he first took office in Lianghe County. The former county magistrate worked with him to solve the case. After the case was closed, Liang Zhi found that the real murderer was at large, and Lianghe County was also undercurrent. Liang Zhi and the head of the police Wu Lue were in danger. They were not afraid of threats. With the help of the people of Lianghe, they captured the dark forces and their backers in Lianghe in one fell swoop."
The Queens Ball,N/A
The Quiet Ones,"In 2008, a group of men from Denmark and across Europe pull off the biggest heist of all time on Danish soil. Kasper, a boxer with few chances left in life, is offered the opportunity to plan the robbery by its foreign initiators."
The Road to OVC Champions,"The Road to OVC Champions follows the Morehead State Men's Basketball Team's 2023-24 season as they battle through setbacks, victories, and defeats, united in their relentless pursuit of the Ohio Valley Conference Championship."
The Romano Story,When mob meets street gang over a battle for the mob boss daughter. It becomes a fight to see who will come out on top. Each leader has no other choice but to stand their grounds.
The Roundup: Punishment,"Detective Ma Seok-do joins the Cyber Investigation Team to nab Baek Chang-ki, a former mercenary and the head of an online gambling organization."
The SML YTP Movie 2: Dimension Trouble,"Dr. Dimension wants to suck every SML Universe into the death dimension. Now, our hero, Jeffy, having finally returned home from his cross-dimension journey, unites the plushes and human puppets to save the multiverse from the forces of Nintendo before it's too late."
The Shadow Strays,"Codename 13, a 17-year-old assassin, is suspended due to a sloppy mission in Japan. She meets 11-year-old Monji, who loses his mother, and sets out to rescue him."
The Shadow of a King,"A proof of concept about the Biblical David, as he wrestles with his duty to the king and his God-given destiny."
The ShortCut,"Prakash, an aspiring filmmaker, stumbles upon a stash of drugs at the airport. Desperate to fund his dream movie, he attempts to sell the drugs, but finds himself caught in a dangerous chase between the dealer and the police."
The Siege: Archangel One,The first civil guardsman rises to the task of apprehending a dangerous serial killer before his city descends into chaos. Set ten years before the events of 'The Siege'.
The Silent Hour,A detective with hearing loss and a deaf witness to a murder must lean on each other to outsmart killers they can't hear coming when cornered in an abandoned apartment block.
The Slave and the Sorcerer,"Slave Tyrol leads a quest to rescue Princess Meyra from evil wizard Akaris' fortress. Facing ancient creatures and tests, he must slay a dragon to save the princess and realm from darkness."
The Standoff,N/A
The Storm,"With the increasing wave of crime in the city, the Police Force finds itself drawn into a maze of conspiracies, masterminded by the very people charged with upholding the rule of law and order."
The Story of A Captor,N/A
The Thundermans Return,"It centers on the family as they begin a new era of superhero crimefighting. When one save goes wrong, the Thundermans are sent back to Hiddenville."
The Ties That Bind,"Two detectives dig deep into a potential murder investigation that uncovers family secrets not meant to be revealed. Husband and wife team, Derek Braasch and Nina Trader who brought you ""A Broken Promise"", ""Christmas Revenge"" and ""Guardian Angel"" bring you ""The Ties That Bind"", part of Phil Herman's UNEARTHED anthology. This latest crime thriller stars Joseph Martin Jauch, Lillian Lamour, David J Cook, Heather Harlow and Delilah Hefner. Directed by Derek Braasch (""Murder for Pleasure"", ""Torture the Flesh"")"
The Tiger's Apprentice,"Tom Lee, a Chinese-American boy, after the death of his grandmother, has to be apprenticed to the talking tiger Mr. Hu and learn ancient magic to become the new guardian of an ancient phoenix."
